island,cand,phase,seed,gen,declared_parent,actual_origin_op,valid_same_genome_base,evidence
1,p1g1_023_s2,seed2,958,1,p1g1_023,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_000_s2,seed2,958,1,p1g1_000,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_052_s2,seed2,958,1,p1g1_052,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_034_s2,seed2,958,1,p1g1_034,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_037_s2,seed2,958,1,p1g1_037,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_038_s2,seed2,958,1,p1g1_038,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_042_s2,seed2,958,1,p1g1_042,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_056_s2,seed2,958,1,p1g1_056,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_058_s2,seed2,958,1,p1g1_058,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_061_s2,seed2,958,1,p1g1_061,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_063_s2,seed2,958,1,p1g1_063,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_068_s2,seed2,958,1,p1g1_068,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_075_s2,seed2,958,1,p1g1_075,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_050_s2,seed2,958,1,p1g1_050,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_027_s2,seed2,958,1,p1g1_027,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_044_s2,seed2,958,1,p1g1_044,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_045_s2,seed2,958,1,p1g1_045,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_018_s2,seed2,958,1,p1g1_018,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_048_s2,seed2,958,1,p1g1_048,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_053_s2,seed2,958,1,p1g1_053,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_005_s2,seed2,958,1,p1g1_005,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_013_s2,seed2,958,1,p1g1_013,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_020_s2,seed2,958,1,p1g1_020,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_024_s2,seed2,958,1,p1g1_024,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_007_s2,seed2,958,1,p1g1_007,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_009_s2,seed2,958,1,p1g1_009,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_057_s2,seed2,958,1,p1g1_057,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_064_s2,seed2,958,1,p1g1_064,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_065_s2,seed2,958,1,p1g1_065,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_070_s2,seed2,958,1,p1g1_070,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_073_s2,seed2,958,1,p1g1_073,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_011_s2,seed2,958,1,p1g1_011,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_017_s2,seed2,958,1,p1g1_017,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_019_s2,seed2,958,1,p1g1_019,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_054_s2,seed2,958,1,p1g1_054,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_003_s2,seed2,958,1,p1g1_003,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_032_s2,seed2,958,1,p1g1_032,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_026_s2,seed2,958,1,p1g1_026,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_029_s2,seed2,958,1,p1g1_029,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_051_s2,seed2,958,1,p1g1_051,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_033_s2,seed2,958,1,p1g1_033,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_040_s2,seed2,958,1,p1g1_040,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_046_s2,seed2,958,1,p1g1_046,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_047_s2,seed2,958,1,p1g1_047,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_062_s2,seed2,958,1,p1g1_062,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_067_s2,seed2,958,1,p1g1_067,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_074_s2,seed2,958,1,p1g1_074,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_049_s2,seed2,958,1,p1g1_049,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_002_s2,seed2,958,1,p1g1_002,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_004_s2,seed2,958,1,p1g1_004,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_008_s2,seed2,958,1,p1g1_008,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_039_s2,seed2,958,1,p1g1_039,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_041_s2,seed2,958,1,p1g1_041,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_066_s2,seed2,958,1,p1g1_066,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_012_s2,seed2,958,1,p1g1_012,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_021_s2,seed2,958,1,p1g1_021,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_035_s2,seed2,958,1,p1g1_035,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_036_s2,seed2,958,1,p1g1_036,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_006_s2,seed2,958,1,p1g1_006,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_010_s2,seed2,958,1,p1g1_010,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_028_s2,seed2,958,1,p1g1_028,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_031_s2,seed2,958,1,p1g1_031,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_055_s2,seed2,958,1,p1g1_055,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_060_s2,seed2,958,1,p1g1_060,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_069_s2,seed2,958,1,p1g1_069,merge_slow_tanh,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_023_s3,seed3,959,1,p1g1_023,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_034_s2,seed2,958,2,p1g2_034,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_032_s2,seed2,958,2,p1g2_032,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_000_s3,seed3,959,1,p1g1_000,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_025_s2,seed2,958,2,p1g2_025,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_043_s2,seed2,958,2,p1g2_043,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_049_s2,seed2,958,2,p1g2_049,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_059_s2,seed2,958,2,p1g2_059,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_065_s2,seed2,958,2,p1g2_065,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_073_s2,seed2,958,2,p1g2_073,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_035_s2,seed2,958,2,p1g2_035,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_051_s2,seed2,958,2,p1g2_051,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_019_s2,seed2,958,2,p1g2_019,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_031_s2,seed2,958,2,p1g2_031,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_048_s2,seed2,958,2,p1g2_048,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_071_s2,seed2,958,2,p1g2_071,merge_slow_tanh,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_052_s3,seed3,959,1,p1g1_052,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_034_s3,seed3,959,1,p1g1_034,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_037_s3,seed3,959,1,p1g1_037,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_038_s3,seed3,959,1,p1g1_038,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_056_s3,seed3,959,1,p1g1_056,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_058_s3,seed3,959,1,p1g1_058,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_061_s3,seed3,959,1,p1g1_061,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_063_s3,seed3,959,1,p1g1_063,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_068_s3,seed3,959,1,p1g1_068,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_075_s3,seed3,959,1,p1g1_075,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_073_s3,seed3,959,1,p1g1_073,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_067_s3,seed3,959,1,p1g1_067,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_050_s3,seed3,959,1,p1g1_050,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_027_s3,seed3,959,1,p1g1_027,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_044_s3,seed3,959,1,p1g1_044,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_045_s3,seed3,959,1,p1g1_045,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_020_s3,seed3,959,1,p1g1_020,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_024_s3,seed3,959,1,p1g1_024,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_018_s3,seed3,959,1,p1g1_018,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_051_s3,seed3,959,1,p1g1_051,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_069_s2,seed2,958,2,p1g2_069,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_031_s3,seed3,959,1,p1g1_031,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_055_s3,seed3,959,1,p1g1_055,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_068_s2,seed2,958,2,p1g2_068,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_022_s2,seed2,958,2,p1g2_022,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_024_s2,seed2,958,2,p1g2_024,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_021_s2,seed2,958,2,p1g2_021,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_028_s2,seed2,958,2,p1g2_028,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_020_s2,seed2,958,2,p1g2_020,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_053_s3,seed3,959,1,p1g1_053,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_005_s3,seed3,959,1,p1g1_005,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_013_s3,seed3,959,1,p1g1_013,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_039_s3,seed3,959,1,p1g1_039,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_007_s3,seed3,959,1,p1g1_007,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_009_s3,seed3,959,1,p1g1_009,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_003_s3,seed3,959,1,p1g1_003,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_032_s3,seed3,959,1,p1g1_032,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_004_s2,seed2,958,2,p1g2_004,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_060_s2,seed2,958,2,p1g2_060,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_064_s2,seed2,958,2,p1g2_064,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_070_s2,seed2,958,2,p1g2_070,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_027_s2,seed2,958,2,p1g2_027,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_030_s2,seed2,958,2,p1g2_030,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_079_s2,seed2,958,2,p1g2_079,merge_share_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_036_s2,seed2,958,2,p1g2_036,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_003_s2,seed2,958,2,p1g2_003,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_054_s2,seed2,958,2,p1g2_054,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_057_s3,seed3,959,1,p1g1_057,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_064_s3,seed3,959,1,p1g1_064,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_054_s3,seed3,959,1,p1g1_054,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_026_s3,seed3,959,1,p1g1_026,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_029_s3,seed3,959,1,p1g1_029,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_041_s3,seed3,959,1,p1g1_041,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_035_s3,seed3,959,1,p1g1_035,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_006_s3,seed3,959,1,p1g1_006,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_069_s3,seed3,959,1,p1g1_069,merge_slow_tanh,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_006_s2,seed2,958,2,p1g2_006,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_015_s2,seed2,958,2,p1g2_015,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_038_s2,seed2,958,2,p1g2_038,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_047_s2,seed2,958,2,p1g2_047,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_074_s2,seed2,958,2,p1g2_074,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_009_s2,seed2,958,2,p1g2_009,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_010_s2,seed2,958,2,p1g2_010,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_011_s2,seed2,958,2,p1g2_011,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_033_s2,seed2,958,2,p1g2_033,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_014_s2,seed2,958,2,p1g2_014,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_037_s2,seed2,958,2,p1g2_037,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_042_s2,seed2,958,2,p1g2_042,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_052_s2,seed2,958,2,p1g2_052,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_075_s2,seed2,958,2,p1g2_075,merge_slow_tanh,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_000_s2,seed2,958,2,p1g2_000,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_072_s2,seed2,958,2,p1g2_072,merge_slow_tanh,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_012_s2,seed2,958,2,p1g2_012,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_002_s2,seed2,958,2,p1g2_002,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_040_s3,seed3,959,1,p1g1_040,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_046_s3,seed3,959,1,p1g1_046,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_047_s3,seed3,959,1,p1g1_047,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_049_s3,seed3,959,1,p1g1_049,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_008_s3,seed3,959,1,p1g1_008,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_012_s3,seed3,959,1,p1g1_012,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_021_s3,seed3,959,1,p1g1_021,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_036_s3,seed3,959,1,p1g1_036,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_010_s3,seed3,959,1,p1g1_010,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_028_s3,seed3,959,1,p1g1_028,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_074_s3,seed3,959,1,p1g1_074,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_066_s3,seed3,959,1,p1g1_066,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g1_060_s3,seed3,959,1,p1g1_060,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_023_s2,seed2,958,2,p1g2_023,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_076_s2,seed2,958,3,p1g3_076,merge_share_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_032_s3,seed3,959,2,p1g2_032,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_044_s2,seed2,958,3,p1g3_044,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_009_s2,seed2,958,3,p1g3_009,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_017_s2,seed2,958,3,p1g3_017,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_039_s2,seed2,958,3,p1g3_039,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_045_s2,seed2,958,3,p1g3_045,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_008_s2,seed2,958,3,p1g3_008,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_064_s2,seed2,958,3,p1g3_064,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_074_s2,seed2,958,3,p1g3_074,merge_share_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_034_s2,seed2,958,3,p1g3_034,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_025_s3,seed3,959,2,p1g2_025,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_049_s3,seed3,959,2,p1g2_049,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_059_s3,seed3,959,2,p1g2_059,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_065_s3,seed3,959,2,p1g2_065,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_035_s3,seed3,959,2,p1g2_035,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_051_s3,seed3,959,2,p1g2_051,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_027_s3,seed3,959,2,p1g2_027,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_079_s3,seed3,959,2,p1g2_079,merge_share_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_052_s3,seed3,959,2,p1g2_052,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_031_s3,seed3,959,2,p1g2_031,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_048_s3,seed3,959,2,p1g2_048,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_071_s3,seed3,959,2,p1g2_071,merge_slow_tanh,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_028_s3,seed3,959,2,p1g2_028,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_054_s3,seed3,959,2,p1g2_054,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_035_s2,seed2,958,3,p1g3_035,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_036_s2,seed2,958,3,p1g3_036,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_068_s2,seed2,958,3,p1g3_068,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_018_s2,seed2,958,3,p1g3_018,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_028_s2,seed2,958,3,p1g3_028,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_050_s2,seed2,958,3,p1g3_050,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_030_s2,seed2,958,3,p1g3_030,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_027_s2,seed2,958,3,p1g3_027,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_069_s3,seed3,959,2,p1g2_069,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_068_s3,seed3,959,2,p1g2_068,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_060_s3,seed3,959,2,p1g2_060,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_029_s2,seed2,958,3,p1g3_029,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_060_s2,seed2,958,3,p1g3_060,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_061_s2,seed2,958,3,p1g3_061,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_075_s2,seed2,958,3,p1g3_075,merge_share_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_007_s2,seed2,958,3,p1g3_007,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_011_s2,seed2,958,3,p1g3_011,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_064_s3,seed3,959,2,p1g2_064,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_074_s3,seed3,959,2,p1g2_074,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_022_s3,seed3,959,2,p1g2_022,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_024_s3,seed3,959,2,p1g2_024,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_033_s3,seed3,959,2,p1g2_033,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_021_s3,seed3,959,2,p1g2_021,mint_bilin,False,actual_job_genome_provenance_not_named_screen
1,p1g3_005_s2,seed2,958,3,p1g3_005,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_004_s3,seed3,959,2,p1g2_004,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_070_s3,seed3,959,2,p1g2_070,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_036_s3,seed3,959,2,p1g2_036,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_003_s3,seed3,959,2,p1g2_003,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_012_s3,seed3,959,2,p1g2_012,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_002_s3,seed3,959,2,p1g2_002,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_010_s2,seed2,958,3,p1g3_010,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_022_s2,seed2,958,3,p1g3_022,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_000_s2,seed2,958,3,p1g3_000,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_002_s2,seed2,958,3,p1g3_002,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_016_s2,seed2,958,3,p1g3_016,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_037_s2,seed2,958,3,p1g3_037,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_043_s2,seed2,958,3,p1g3_043,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_046_s2,seed2,958,3,p1g3_046,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_063_s2,seed2,958,3,p1g3_063,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_014_s2,seed2,958,3,p1g3_014,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_024_s2,seed2,958,3,p1g3_024,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_041_s2,seed2,958,3,p1g3_041,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_006_s3,seed3,959,2,p1g2_006,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_047_s3,seed3,959,2,p1g2_047,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_011_s3,seed3,959,2,p1g2_011,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_014_s3,seed3,959,2,p1g2_014,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_042_s3,seed3,959,2,p1g2_042,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
